pl_name,hostname,pl_orbper
GJ 163 c,GJ 163,25.63058
GJ 163 d,GJ 163,603.95116
GJ 179 b,GJ 179,2303
GJ 179 b,GJ 179,2288
GJ 179 b,GJ 179,2333
GJ 180 b,GJ 180,17.133
GJ 180 b,GJ 180,17.38
GJ 180 c,GJ 180,24.329
GJ 180 d,GJ 180,106.3
GJ 2030 b,GJ 2030,2.38129
GJ 2030 c,GJ 2030,25533.11353
GJ 2056 b,GJ 2056,69.971
GJ 2126 b,GJ 2126,272.7
GJ 229 A c,GJ 229,121.995
GJ 229 A c,GJ 229,121.93268
GJ 229 b,GJ 229,471
GJ 229 b,GJ 229,526.115
GJ 229 b,GJ 229,579.47495
GJ 238 b,GJ 238,1.7446999
GJ 238 b,GJ 238,1.74470021864
GJ 251 b,GJ 251,14.238
GJ 251 b,GJ 251,14.237
GJ 251 c,GJ 251,53.647
GJ 27.1 b,GJ 27.1,15.819
GJ 273 b,GJ 273,18.6498
GJ 273 c,GJ 273,4.7234
GJ 3021 b,GJ 3021,133.71
GJ 3082 b,GJ 3082,11.949
GJ 3090 b,GJ 3090,NA
GJ 3090 b,GJ 3090,2.85310198
GJ 3090 b,GJ 3090,2.8531054
GJ 3090 b,GJ 3090,2.8531016
GJ 3090 c,GJ 3090,15.9407
GJ 3138 b,GJ 3138,1.22003
GJ 3138 c,GJ 3138,5.974
GJ 3138 d,GJ 3138,257.8
GJ 317 b,GJ 317,695.36
GJ 317 b,GJ 317,692.9
GJ 317 b,GJ 317,692
GJ 317 b,GJ 317,695.66
GJ 317 b,GJ 317,695.69
GJ 317 c,GJ 317,6500
GJ 317 c,GJ 317,10000
GJ 317 c,GJ 317,6739.323
GJ 317 c,GJ 317,5312
GJ 317 c,GJ 317,7500
GJ 3222 b,GJ 3222,10.66669
GJ 328 b,GJ 328,3771
GJ 328 b,GJ 328,4100
GJ 328 c,GJ 328,241.8
GJ 3293 b,GJ 3293,30.5987
GJ 3293 b,GJ 3293,30.6
GJ 3293 c,GJ 3293,122.6196
GJ 3293 c,GJ 3293,123.75
GJ 3293 d,GJ 3293,48.1345
GJ 3293 e,GJ 3293,13.2543
GJ 3323 b,GJ 3323,5.3636
GJ 3323 c,GJ 3323,40.54
GJ 3341 b,GJ 3341,14.207
GJ 338 B b,GJ 338 B,24.45
GJ 338 B b,GJ 338 B,24.422
GJ 341 b,GJ 341,7.57686
GJ 341 b,GJ 341,7.5768334
GJ 3470 b,GJ 3470,3.336665
GJ 3470 b,GJ 3470,3.336649
GJ 3470 b,GJ 3470,3.3366524
GJ 3470 b,GJ 3470,3.3366413
GJ 3470 b,GJ 3470,3.33665106329
GJ 3470 b,GJ 3470,3.336649
GJ 3470 b,GJ 3470,3.33665
GJ 3470 b,GJ 3470,3.336649
GJ 3470 b,GJ 3470,3.3366487
GJ 3470 b,GJ 3470,3.3366496
GJ 3470 b,GJ 3470,3.33714
GJ 3473 b,GJ 3473,1.1980035
GJ 3473 b,GJ 3473,1.19799956042
GJ 3473 b,GJ 3473,1.19800484
GJ 3473 c,GJ 3473,15.509
GJ 3512 b,GJ 3512,203.69
GJ 3512 b,GJ 3512,203.59
GJ 3512 b,GJ 3512,203.109
GJ 3512 c,GJ 3512,2354
GJ 3512 c,GJ 3512,1599.6
GJ 357 b,GJ 357,3.930623
GJ 357 b,GJ 357,3.9306
GJ 357 b,GJ 357,3.9306027
GJ 357 b,GJ 357,NA
GJ 357 b,GJ 357,3.93072
GJ 357 c,GJ 357,9.1247
GJ 357 d,GJ 357,55.661
GJ 3634 b,GJ 3634,2.64561
GJ 367 b,GJ 367,0.321962
GJ 367 b,GJ 367,0.3219233
GJ 367 b,GJ 367,0.3219225
GJ 367 c,GJ 367,11.5301
GJ 367 d,GJ 367,34.369
GJ 3779 b,GJ 3779,3.0232
GJ 3929 b,GJ 3929,2.61627687236
GJ 3929 b,GJ 3929,2.616235
GJ 3929 b,GJ 3929,2.6162745
GJ 3929 c,GJ 3929,15.04
GJ 393 b,GJ 393,7.02679
GJ 3942 b,GJ 3942,6.905
GJ 3988 b,GJ 3988,6.9442
GJ 3998 b,GJ 3998,2.64977
GJ 3998 b,GJ 3998,2.65033
GJ 3998 c,GJ 3998,13.74
GJ 3998 c,GJ 3998,13.727
GJ 3998 d,GJ 3998,41.78
GJ 411 b,GJ 411,12.9382
GJ 411 b,GJ 411,12.9394
GJ 411 b,GJ 411,12.9532
GJ 411 b,GJ 411,12.946
GJ 411 b,GJ 411,12.9381
GJ 414 A b,GJ 414 A,50.8
GJ 414 A b,GJ 414 A,51.625
GJ 414 A c,GJ 414 A,749.83
GJ 414 A c,GJ 414 A,744.7
GJ 422 b,GJ 422,20.129
GJ 422 b,GJ 422,26.161
GJ 4274 b,GJ 4274,1.6339
GJ 4274 c,GJ 4274,69.57
GJ 4276 b,GJ 4276,13.352
GJ 433 b,GJ 433,7.3697
GJ 433 b,GJ 433,7.3709
GJ 433 b,GJ 433,7.3705
GJ 433 b,GJ 433,7.3709
GJ 433 c,GJ 433,5094.105
GJ 433 c,GJ 433,3400
GJ 433 d,GJ 433,36.059
GJ 436 b,GJ 436,NA
GJ 436 b,GJ 436,2.64386
GJ 436 b,GJ 436,2.6441
GJ 436 b,GJ 436,2.643897621
GJ 436 b,GJ 436,2.64385
GJ 436 b,GJ 436,2.64389524
GJ 436 b,GJ 436,2.64389846
GJ 436 b,GJ 436,2.643892
GJ 436 b,GJ 436,2.64389788
GJ 436 b,GJ 436,2.64385
GJ 436 b,GJ 436,2.644
GJ 436 b,GJ 436,2.643859
GJ 436 b,GJ 436,2.6438986
GJ 436 b,GJ 436,2.643943
GJ 436 b,GJ 436,2.6
GJ 436 b,GJ 436,2.64388312
GJ 436 b,GJ 436,2.64389751
GJ 436 b,GJ 436,2.643898
GJ 436 b,GJ 436,2.643897528
GJ 436 b,GJ 436,2.64389803
GJ 436 b,GJ 436,2.64389803
GJ 436 b,GJ 436,2.6438904
GJ 436 b,GJ 436,2.64388561055
GJ 436 b,GJ 436,2.6438979
GJ 463 b,GJ 463,3459
GJ 463 b,GJ 463,3448
GJ 463 b,GJ 463,3448
GJ 463 b,GJ 463,3448
GJ 480 b,GJ 480,9.567
GJ 480 b,GJ 480,9.5536
GJ 486 b,GJ 486,1.46711903473
GJ 486 b,GJ 486,1.4671205
GJ 486 b,GJ 486,1.46712127
GJ 486 b,GJ 486,1.467119
GJ 504 b,GJ 504,NA
GJ 504 b,GJ 504,NA
GJ 508.2 b,GJ 508.2,5300
GJ 514 b,GJ 514,140.43
GJ 536 b,GJ 536,8.708
GJ 536 b,GJ 536,8.70874
GJ 536 b,GJ 536,8.7076
GJ 536 c,GJ 536,32.761
GJ 581 b,GJ 581,5.368
GJ 581 b,GJ 581,5.36841
GJ 581 b,GJ 581,5.3686
GJ 581 b,GJ 581,5.366
GJ 581 b,GJ 581,5.36874
GJ 581 b,GJ 581,5.3686
GJ 581 b,GJ 581,5.36879
GJ 581 c,GJ 581,12.914
GJ 581 c,GJ 581,12.9191
GJ 581 c,GJ 581,12.9144
GJ 581 c,GJ 581,12.9292
GJ 581 c,GJ 581,12.919
GJ 581 c,GJ 581,12.9211
GJ 581 e,GJ 581,3.1481
GJ 581 e,GJ 581,3.149
GJ 581 e,GJ 581,3.14942
GJ 581 e,GJ 581,3.14867
GJ 581 e,GJ 581,3.153
GJ 625 b,GJ 625,14.628
GJ 649 b,GJ 649,604.8
GJ 649 b,GJ 649,600.1
GJ 649 b,GJ 649,598.3
GJ 667 C b,GJ 667 C,7.1999
GJ 667 C b,GJ 667 C,7.2
GJ 667 C b,GJ 667 C,7.203
GJ 667 C b,GJ 667 C,7.20066
GJ 667 C b,GJ 667 C,7.2004
GJ 667 C c,GJ 667 C,28.1
GJ 667 C c,GJ 667 C,28.143
GJ 667 C c,GJ 667 C,28.155
GJ 667 C c,GJ 667 C,28.14
GJ 667 C e,GJ 667 C,62.24
GJ 667 C f,GJ 667 C,39.026
GJ 667 C g,GJ 667 C,256.2
GJ 674 b,GJ 674,4.6938
GJ 676 A b,GJ 676 A,1056.8
GJ 676 A b,GJ 676 A,1051.44521
GJ 676 A b,GJ 676 A,1051.1
GJ 676 A b,GJ 676 A,1056.80005
GJ 676 A b,GJ 676 A,1050.3
GJ 676 A c,GJ 676 A,7337
GJ 676 A c,GJ 676 A,13921.42302
GJ 676 A d,GJ 676 A,3.60076
GJ 676 A d,GJ 676 A,3.6
GJ 676 A d,GJ 676 A,3.6005
GJ 676 A e,GJ 676 A,35.47358
GJ 676 A e,GJ 676 A,35.37
GJ 676 A e,GJ 676 A,35.39
GJ 680 b,GJ 680,17281.66514
GJ 682 b,GJ 682,17.478
GJ 682 c,GJ 682,57.32
GJ 685 b,GJ 685,24.16
GJ 687 b,GJ 687,38.152
GJ 687 b,GJ 687,38.14
GJ 687 b,GJ 687,38.142
GJ 687 b,GJ 687,38.14
GJ 687 c,GJ 687,727.562
GJ 720 A b,GJ 720 A,19.466
GJ 724 b,GJ 724,5.101284
GJ 740 b,GJ 740,2.37756
GJ 806 b,GJ 806,0.9263237
GJ 806 b,GJ 806,0.9263237
GJ 806 c,GJ 806,6.64064
GJ 832 b,GJ 832,3507
GJ 832 b,GJ 832,3795
GJ 832 b,GJ 832,3416
GJ 832 b,GJ 832,3657
GJ 832 b,GJ 832,3610
GJ 832 b,GJ 832,3853
GJ 849 b,GJ 849,1915
GJ 849 b,GJ 849,1845
GJ 849 b,GJ 849,1890
GJ 849 b,GJ 849,1882
GJ 849 b,GJ 849,1940
GJ 849 b,GJ 849,1924
GJ 849 b,GJ 849,1925.31
GJ 849 c,GJ 849,7068
GJ 849 c,GJ 849,5990
GJ 849 c,GJ 849,5750
GJ 86 b,GJ 86,15.764
GJ 86 b,GJ 86,15.76491
GJ 86 b,GJ 86,15.76491
GJ 876 b,GJ 876,61.065
GJ 876 b,GJ 876,61.02
GJ 876 b,GJ 876,60.85
GJ 876 b,GJ 876,61.082
GJ 876 b,GJ 876,61.03474
GJ 876 b,GJ 876,61.087
GJ 876 b,GJ 876,61.4
GJ 876 b,GJ 876,60.83
GJ 876 b,GJ 876,61.1166
GJ 876 c,GJ 876,30.0784
GJ 876 c,GJ 876,30.12
GJ 876 c,GJ 876,30.0881
GJ 876 c,GJ 876,30.126
GJ 876 c,GJ 876,30.22902
GJ 876 c,GJ 876,30.455
GJ 876 c,GJ 876,30.259
GJ 876 d,GJ 876,1.93785
GJ 876 d,GJ 876,1.937848
GJ 876 d,GJ 876,1.93778
GJ 876 d,GJ 876,1.938
GJ 876 d,GJ 876,1.93774
GJ 876 d,GJ 876,1.93778
GJ 876 d,GJ 876,1.937916
GJ 876 e,GJ 876,124.26
GJ 876 e,GJ 876,124.5
GJ 876 e,GJ 876,124.4
GJ 887 b,GJ 887,9.2619
GJ 887 b,GJ 887,9.26177
GJ 887 b,GJ 887,9.262
GJ 887 c,GJ 887,21.789
GJ 887 c,GJ 887,21.7952
GJ 887 c,GJ 887,21.784
GJ 887 d,GJ 887,50.77
GJ 887 e,GJ 887,4.4249
GJ 896 A b,GJ 896 A,284.39
GJ 900 b,GJ 900 A,NA
GJ 9066 c,GJ 9066,771.36
GJ 9066 c,GJ 9066,767.887
GJ 9404 b,GJ 9404,13.4586
GJ 96 b,GJ 96,73.94
GJ 9689 b,GJ 9689,18.27
GJ 9714 b,GJ 9714,19240.75467
GJ 9773 b,GJ 9773,2965
GJ 9827 b,GJ 9827,1.2089765
GJ 9827 b,GJ 9827,1.208974
GJ 9827 b,GJ 9827,1.208966
GJ 9827 b,GJ 9827,1.2089819
GJ 9827 b,GJ 9827,1.208957
GJ 9827 b,GJ 9827,1.2089802
GJ 9827 b,GJ 9827,1.2089755
GJ 9827 b,GJ 9827,1.2089819
GJ 9827 b,GJ 9827,1.209
GJ 9827 b,GJ 9827,1.2089749
GJ 9827 c,GJ 9827,3.64823
GJ 9827 c,GJ 9827,3.648095
GJ 9827 c,GJ 9827,3.648083
GJ 9827 c,GJ 9827,3.648103
GJ 9827 c,GJ 9827,3.6481145
GJ 9827 c,GJ 9827,3.6480957
GJ 9827 c,GJ 9827,3.64802
GJ 9827 c,GJ 9827,3.648096
GJ 9827 d,GJ 9827,6.20147
GJ 9827 d,GJ 9827,6.20141
GJ 9827 d,GJ 9827,6.201467
GJ 9827 d,GJ 9827,6.201812
GJ 9827 d,GJ 9827,6.20142
GJ 9827 d,GJ 9827,6.2014698
GJ 9827 d,GJ 9827,6.20183
GJ 9827 d,GJ 9827,6.20183
GPX-1 b,GPX-1,1.74428305047
GPX-1 b,GPX-1,1.744579
GPX-1 b,GPX-1,NA
GQ Lup b,GQ Lup,NA
GQ Lup b,GQ Lup,NA
GSC 06214-00210 b,GSC 06214-00210,NA
GSC 06214-00210 b,GSC 06214-00210,NA
GSC 06214-00210 b,GSC 06214-00210,NA
GSC 06214-00210 b,GSC 06214-00210,NA
GU Psc b,GU Psc,NA
Gaia-1 b,Gaia-1,3.052524
Gaia-1 b,Gaia-1,3.05226855124
Gaia-2 b,Gaia-2,3.6915224
Gaia-2 b,Gaia-2,3.6915589899
Gaia-4 b,Gaia-4,571.3
Gaia-5 b,Gaia-5,358.62
Gaia22dkvL b,Gaia22dkvL,NA
Gaia22dkvL b,Gaia22dkvL,NA
Gaia22dkvL b,Gaia22dkvL,NA
Gaia22dkvL b,Gaia22dkvL,NA
Gaia22dkvL b,Gaia22dkvL,NA
Gaia22dkvL b,Gaia22dkvL,NA
Gaia22dkvL b,Gaia22dkvL,NA
Gl 378 b,Gl 378,3.822
Gl 410 b,Gl 410,6.02
Gl 49 b,Gl 49,13.8508
Gl 686 b,Gl 686,15.53209
Gl 686 b,Gl 686,15.53
Gl 686 b,Gl 686,15.5314
Gl 725 A b,Gl 725 A,11.2201
Gliese 12 b,Gliese 12,12.76147058433
Gliese 12 b,Gliese 12,12.761408
Gliese 12 b,Gliese 12,12.76142
Gliese 12 b,Gliese 12,12.761418
HAT-P-1 b,HAT-P-1,4.46529
HAT-P-1 b,HAT-P-1,4.46529974
HAT-P-1 b,HAT-P-1,NA
HAT-P-1 b,HAT-P-1,4.4652992
HAT-P-1 b,HAT-P-1,4.46529976
HAT-P-1 b,HAT-P-1,4.4652934
HAT-P-1 b,HAT-P-1,4.4652934
HAT-P-1 b,HAT-P-1,4.4652934
HAT-P-1 b,HAT-P-1,4.46529958
HAT-P-1 b,HAT-P-1,4.4652986
HAT-P-1 b,HAT-P-1,4.46530031
HAT-P-1 b,HAT-P-1,4.4652968
HAT-P-1 b,HAT-P-1,4.46529913
HAT-P-1 b,HAT-P-1,4.46543
HAT-P-1 b,HAT-P-1,4.46
HAT-P-1 b,HAT-P-1,4.46529976
HAT-P-11 b,HAT-P-11,4.887802706
HAT-P-11 b,HAT-P-11,4.8878037
HAT-P-11 b,HAT-P-11,4.887802706
HAT-P-11 b,HAT-P-11,4.88780026
HAT-P-11 b,HAT-P-11,4.887802706
HAT-P-11 b,HAT-P-11,4.887802706
HAT-P-11 b,HAT-P-11,4.8878009
HAT-P-11 b,HAT-P-11,4.888
HAT-P-11 b,HAT-P-11,4.887802443
HAT-P-11 b,HAT-P-11,4.887802443
HAT-P-11 b,HAT-P-11,NA
HAT-P-11 b,HAT-P-11,4.88781501
HAT-P-11 b,HAT-P-11,4.8878162
HAT-P-11 b,HAT-P-11,4.887803076
HAT-P-11 b,HAT-P-11,4.8878049
HAT-P-11 b,HAT-P-11,4.887803076
HAT-P-11 b,HAT-P-11,4.88780267
HAT-P-11 b,HAT-P-11,4.88782
HAT-P-11 b,HAT-P-11,4.88780201
HAT-P-11 b,HAT-P-11,4.88780232
HAT-P-11 b,HAT-P-11,4.887802443
HAT-P-11 b,HAT-P-11,NA
HAT-P-11 c,HAT-P-11,3407
HAT-P-11 c,HAT-P-11,3397
HAT-P-11 c,HAT-P-11,3361
HAT-P-11 c,HAT-P-11,3407
HAT-P-11 c,HAT-P-11,3299
HAT-P-12 b,HAT-P-12,3.2130578
HAT-P-12 b,HAT-P-12,3.21305751
HAT-P-12 b,HAT-P-12,3.21305992
HAT-P-12 b,HAT-P-12,3.21
HAT-P-12 b,HAT-P-12,NA
HAT-P-12 b,HAT-P-12,3.2130579
HAT-P-12 b,HAT-P-12,3.2130598
HAT-P-12 b,HAT-P-12,3.21305786
HAT-P-12 b,HAT-P-12,3.2130589
HAT-P-12 b,HAT-P-12,NA
HAT-P-12 b,HAT-P-12,3.21305929
HAT-P-12 b,HAT-P-12,3.21305762
HAT-P-12 b,HAT-P-12,3.2130589
HAT-P-12 b,HAT-P-12,3.2130598
HAT-P-12 b,HAT-P-12,NA
HAT-P-13 b,HAT-P-13,2.91626
HAT-P-13 b,HAT-P-13,2.91640044952
HAT-P-13 b,HAT-P-13,2.91624121
HAT-P-13 b,HAT-P-13,2.9162382
HAT-P-13 b,HAT-P-13,2.9162368
HAT-P-13 b,HAT-P-13,2.91624268
HAT-P-13 b,HAT-P-13,2.9162381
HAT-P-13 b,HAT-P-13,2.91625
HAT-P-13 b,HAT-P-13,2.9162383
HAT-P-13 b,HAT-P-13,2.9162383
HAT-P-13 b,HAT-P-13,2.9162433
HAT-P-13 b,HAT-P-13,2.9162383
HAT-P-13 b,HAT-P-13,2.9162431
HAT-P-13 c,HAT-P-13,428.5
HAT-P-13 c,HAT-P-13,446.27
HAT-P-13 c,HAT-P-13,445.82
HAT-P-13 c,HAT-P-13,445.82
HAT-P-14 b,HAT-P-14,4.627649
HAT-P-14 b,HAT-P-14,NA
HAT-P-14 b,HAT-P-14,4.6276691
HAT-P-14 b,HAT-P-14,4.6276594
HAT-P-14 b,HAT-P-14,4.62767
HAT-P-14 b,HAT-P-14,4.627669
HAT-P-14 b,HAT-P-14,4.627664
HAT-P-14 b,HAT-P-14,4.62766098
HAT-P-14 b,HAT-P-14,4.62766172
HAT-P-14 b,HAT-P-14,4.627669
HAT-P-14 b,HAT-P-14,4.627682
HAT-P-14 b,HAT-P-14,4.627682
HAT-P-14 b,HAT-P-14,4.6276623
HAT-P-15 b,HAT-P-15,10.86149106925
HAT-P-15 b,HAT-P-15,10.863502
HAT-P-15 b,HAT-P-15,10.8635
HAT-P-15 b,HAT-P-15,10.863502
HAT-P-15 b,HAT-P-15,NA
HAT-P-15 b,HAT-P-15,10.863502
HAT-P-15 b,HAT-P-15,NA
HAT-P-15 b,HAT-P-15,10.86345165
HAT-P-16 b,HAT-P-16,2.77596
HAT-P-16 b,HAT-P-16,2.77596748
HAT-P-16 b,HAT-P-16,2.7759704
HAT-P-16 b,HAT-P-16,2.7759712
HAT-P-16 b,HAT-P-16,2.7759712
HAT-P-16 b,HAT-P-16,2.77596
HAT-P-16 b,HAT-P-16,2.7759677
HAT-P-16 b,HAT-P-16,2.77596727
HAT-P-16 b,HAT-P-16,2.775970244
HAT-P-16 b,HAT-P-16,NA
HAT-P-16 b,HAT-P-16,2.77596784
HAT-P-16 b,HAT-P-16,NA
HAT-P-16 b,HAT-P-16,2.7759678
HAT-P-17 b,HAT-P-17,10.338523
HAT-P-17 b,HAT-P-17,10.33852
HAT-P-17 b,HAT-P-17,NA
HAT-P-17 b,HAT-P-17,10.338523
HAT-P-17 b,HAT-P-17,NA
HAT-P-17 b,HAT-P-17,10.3385346
HAT-P-17 b,HAT-P-17,10.338505
HAT-P-17 b,HAT-P-17,10.338524
HAT-P-17 b,HAT-P-17,10.33853781
HAT-P-17 b,HAT-P-17,10.3385358
HAT-P-17 b,HAT-P-17,10.33853522
HAT-P-17 c,HAT-P-17,5584
HAT-P-17 c,HAT-P-17,1610
HAT-P-17 c,HAT-P-17,3972
HAT-P-18 b,HAT-P-18,NA
HAT-P-18 b,HAT-P-18,5.507978
HAT-P-18 b,HAT-P-18,NA
HAT-P-18 b,HAT-P-18,5.50806821746
HAT-P-18 b,HAT-P-18,5.508023
HAT-P-18 b,HAT-P-18,5.50803
HAT-P-18 b,HAT-P-18,5.5080291
HAT-P-18 b,HAT-P-18,NA
HAT-P-18 b,HAT-P-18,5.50802941
HAT-P-18 b,HAT-P-18,5.5080287
HAT-P-18 b,HAT-P-18,5.508023
HAT-P-18 b,HAT-P-18,5.5080232
HAT-P-19 b,HAT-P-19,4.0087842
HAT-P-19 b,HAT-P-19,4.00882450354
HAT-P-19 b,HAT-P-19,4.00878322
HAT-P-19 b,HAT-P-19,4.008778
HAT-P-19 b,HAT-P-19,4.008778
HAT-P-19 b,HAT-P-19,4.0087842
HAT-P-19 b,HAT-P-19,4.00878423
HAT-P-19 b,HAT-P-19,4.00878403
HAT-P-2 b,HAT-P-2,5.63341
HAT-P-2 b,HAT-P-2,5.6334754
HAT-P-2 b,HAT-P-2,5.63346785
HAT-P-2 b,HAT-P-2,5.633477
HAT-P-2 b,HAT-P-2,5.6334729
HAT-P-2 b,HAT-P-2,NA
HAT-P-2 b,HAT-P-2,5.63347
HAT-P-2 b,HAT-P-2,5.63332
HAT-P-2 b,HAT-P-2,5.6334729
HAT-P-2 b,HAT-P-2,5.63341
HAT-P-2 b,HAT-P-2,5.6335158
HAT-P-2 b,HAT-P-2,5.63346964
HAT-P-2 b,HAT-P-2,5.63346961
HAT-P-2 b,HAT-P-2,5.6335152
HAT-P-2 b,HAT-P-2,5.6334675
HAT-P-2 b,HAT-P-2,5.6
HAT-P-2 b,HAT-P-2,5.633472
HAT-P-2 c,HAT-P-2,8500
HAT-P-20 b,HAT-P-20,2.875317
HAT-P-20 b,HAT-P-20,NA
HAT-P-20 b,HAT-P-20,2.8753187
HAT-P-20 b,HAT-P-20,2.875316938
HAT-P-20 b,HAT-P-20,2.8753183
HAT-P-20 b,HAT-P-20,2.87531738
HAT-P-20 b,HAT-P-20,2.87531693
HAT-P-20 b,HAT-P-20,2.8753186
HAT-P-20 b,HAT-P-20,2.9
HAT-P-20 b,HAT-P-20,2.87531773
HAT-P-21 b,HAT-P-21,4.12448
HAT-P-21 b,HAT-P-21,4.12449009
HAT-P-21 b,HAT-P-21,4.124481
HAT-P-21 b,HAT-P-21,4.1244833
HAT-P-21 b,HAT-P-21,4.12448799
HAT-P-21 b,HAT-P-21,4.1244799
HAT-P-21 b,HAT-P-21,4.12448852
HAT-P-21 b,HAT-P-21,4.124481
HAT-P-22 b,HAT-P-22,3.21223328
HAT-P-22 b,HAT-P-22,3.2122302
HAT-P-22 b,HAT-P-22,3.21223242
HAT-P-22 b,HAT-P-22,3.21222
HAT-P-22 b,HAT-P-22,3.21222
HAT-P-22 b,HAT-P-22,NA
HAT-P-22 b,HAT-P-22,3.2122312
HAT-P-22 b,HAT-P-22,3.21223218
HAT-P-22 b,HAT-P-22,3.212233
HAT-P-22 b,HAT-P-22,3.21222
HAT-P-22 b,HAT-P-22,3.21223265
HAT-P-23 b,HAT-P-23,1.2128867
HAT-P-23 b,HAT-P-23,1.212886397
HAT-P-23 b,HAT-P-23,1.212886397
HAT-P-23 b,HAT-P-23,1.21291385425
HAT-P-23 b,HAT-P-23,1.21288287
HAT-P-23 b,HAT-P-23,1.21288
HAT-P-23 b,HAT-P-23,1.21288287
HAT-P-23 b,HAT-P-23,1.212884
HAT-P-23 b,HAT-P-23,NA
HAT-P-23 b,HAT-P-23,1.21288644
HAT-P-23 b,HAT-P-23,1.212884
HAT-P-24 b,HAT-P-24,3.3552399999999998
HAT-P-24 b,HAT-P-24,NA
HAT-P-24 b,HAT-P-24,3.35524439
HAT-P-24 b,HAT-P-24,3.35524440733
HAT-P-24 b,HAT-P-24,3.3552399999999998
HAT-P-24 b,HAT-P-24,3.3552479
HAT-P-24 b,HAT-P-24,3.35524397
HAT-P-24 b,HAT-P-24,3.355246
HAT-P-24 b,HAT-P-24,NA
HAT-P-24 b,HAT-P-24,3.3552464
HAT-P-25 b,HAT-P-25,3.65281591
HAT-P-25 b,HAT-P-25,3.652836
HAT-P-25 b,HAT-P-25,3.65281514
HAT-P-25 b,HAT-P-25,3.652836
HAT-P-25 b,HAT-P-25,3.65281532
HAT-P-25 b,HAT-P-25,3.65281123783
HAT-P-25 b,HAT-P-25,3.6528162
HAT-P-25 b,HAT-P-25,3.65281524
HAT-P-26 b,HAT-P-26,NA
HAT-P-26 b,HAT-P-26,4.234516
HAT-P-26 b,HAT-P-26,4.2345026
HAT-P-26 b,HAT-P-26,4.234503
HAT-P-26 b,HAT-P-26,4.2345002
HAT-P-26 b,HAT-P-26,4.2345002
HAT-P-26 b,HAT-P-26,4.23421531199
HAT-P-26 b,HAT-P-26,4.2345023
HAT-P-26 b,HAT-P-26,4.23452
HAT-P-26 b,HAT-P-26,4.23450213
HAT-P-27 b,HAT-P-27,3.0395824
HAT-P-27 b,HAT-P-27,3.0395803
HAT-P-27 b,HAT-P-27,3.039586
HAT-P-27 b,HAT-P-27,3.03957804
HAT-P-27 b,HAT-P-27,3.039577
HAT-P-27 b,HAT-P-27,3.0395802
HAT-P-27 b,HAT-P-27,3.0395778
HAT-P-27 b,HAT-P-27,3.03908506593
HAT-P-28 b,HAT-P-28,3.2572129
HAT-P-28 b,HAT-P-28,3.257215
HAT-P-28 b,HAT-P-28,3.25738980165
HAT-P-28 b,HAT-P-28,3.25721296
HAT-P-28 b,HAT-P-28,3.257215
HAT-P-29 b,HAT-P-29,5.7233724
HAT-P-29 b,HAT-P-29,5.723371
HAT-P-29 b,HAT-P-29,5.7233685
HAT-P-29 b,HAT-P-29,5.72339
HAT-P-29 b,HAT-P-29,5.72339
HAT-P-29 b,HAT-P-29,5.7238581931
HAT-P-29 b,HAT-P-29,5.7233773
HAT-P-29 b,HAT-P-29,NA
HAT-P-29 b,HAT-P-29,5.72319
HAT-P-29 b,HAT-P-29,5.723186
HAT-P-29 b,HAT-P-29,5.7233746
HAT-P-3 b,HAT-P-3,2.899736
HAT-P-3 b,HAT-P-3,2.899736
HAT-P-3 b,HAT-P-3,2.8997
HAT-P-3 b,HAT-P-3,2.89973838
HAT-P-3 b,HAT-P-3,2.89973797
HAT-P-3 b,HAT-P-3,2.8997405
HAT-P-3 b,HAT-P-3,2.899703
HAT-P-3 b,HAT-P-3,2.899703
HAT-P-3 b,HAT-P-3,2.899736
HAT-P-3 b,HAT-P-3,2.89973826
HAT-P-3 b,HAT-P-3,2.89973815
HAT-P-3 b,HAT-P-3,2.899736
HAT-P-3 b,HAT-P-3,2.8997379
HAT-P-3 b,HAT-P-3,2.899737
HAT-P-3 b,HAT-P-3,2.899738
HAT-P-30 b,HAT-P-30,2.810595
HAT-P-30 b,HAT-P-30,2.8106007
HAT-P-30 b,HAT-P-30,2.81060126
HAT-P-30 b,HAT-P-30,2.810595
HAT-P-30 b,HAT-P-30,2.8106
HAT-P-30 b,HAT-P-30,2.8106084
HAT-P-30 b,HAT-P-30,2.8106016
HAT-P-30 b,HAT-P-30,2.81060097
HAT-P-30 b,HAT-P-30,2.81060132493
HAT-P-30 b,HAT-P-30,NA
HAT-P-31 b,HAT-P-31,5.0052704
HAT-P-31 b,HAT-P-31,5.0052702
HAT-P-31 b,HAT-P-31,NA
HAT-P-31 b,HAT-P-31,5.0052724
HAT-P-31 b,HAT-P-31,5.005425
HAT-P-31 b,HAT-P-31,5.00542
HAT-P-31 b,HAT-P-31,5.0052605034
HAT-P-31 b,HAT-P-31,5.005419
HAT-P-31 b,HAT-P-31,5.005425
HAT-P-32 b,HAT-P-32,2.150008
HAT-P-32 b,HAT-P-32,2.15000825
HAT-P-32 b,HAT-P-32,2.1500079
HAT-P-32 b,HAT-P-32,2.150008
HAT-P-32 b,HAT-P-32,2.14999072037
HAT-P-32 b,HAT-P-32,2.15000805
HAT-P-32 b,HAT-P-32,2.1500082
HAT-P-32 b,HAT-P-32,2.15001
HAT-P-32 b,HAT-P-32,NA
HAT-P-32 b,HAT-P-32,2.150008197
