# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 19 20:13:08 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
#
pl_name,discoverymethod,disc_year
GJ 414 A b,Radial Velocity,2021
GJ 414 A c,Radial Velocity,2021
GJ 414 A c,Radial Velocity,2021
GJ 422 b,Radial Velocity,2014
GJ 422 b,Radial Velocity,2014
GJ 4274 b,Radial Velocity,2026
GJ 4274 c,Radial Velocity,2026
GJ 4276 b,Radial Velocity,2019
GJ 433 b,Radial Velocity,2011
GJ 433 b,Radial Velocity,2011
GJ 433 b,Radial Velocity,2011
GJ 433 b,Radial Velocity,2011
GJ 433 c,Radial Velocity,2014
GJ 433 c,Radial Velocity,2014
GJ 433 d,Radial Velocity,2020
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 436 b,Radial Velocity,2004
GJ 463 b,Radial Velocity,2022
GJ 463 b,Radial Velocity,2022
GJ 463 b,Radial Velocity,2022
GJ 463 b,Radial Velocity,2022
GJ 480 b,Radial Velocity,2020
GJ 480 b,Radial Velocity,2020
GJ 486 b,Radial Velocity,2021
GJ 486 b,Radial Velocity,2021
GJ 486 b,Radial Velocity,2021
GJ 486 b,Radial Velocity,2021
GJ 504 b,Imaging,2013
GJ 504 b,Imaging,2013
GJ 508.2 b,Radial Velocity,2025
GJ 514 b,Radial Velocity,2022
GJ 536 b,Radial Velocity,2016
GJ 536 b,Radial Velocity,2016
GJ 536 b,Radial Velocity,2016
GJ 536 c,Radial Velocity,2025
GJ 581 b,Radial Velocity,2005
GJ 581 b,Radial Velocity,2005
GJ 581 b,Radial Velocity,2005
GJ 581 b,Radial Velocity,2005
GJ 581 b,Radial Velocity,2005
GJ 581 b,Radial Velocity,2005
GJ 581 b,Radial Velocity,2005
GJ 581 c,Radial Velocity,2007
GJ 581 c,Radial Velocity,2007
GJ 581 c,Radial Velocity,2007
GJ 581 c,Radial Velocity,2007
GJ 581 c,Radial Velocity,2007
GJ 581 c,Radial Velocity,2007
GJ 581 e,Radial Velocity,2009
GJ 581 e,Radial Velocity,2009
GJ 581 e,Radial Velocity,2009
GJ 581 e,Radial Velocity,2009
GJ 581 e,Radial Velocity,2009
GJ 625 b,Radial Velocity,2017
GJ 649 b,Radial Velocity,2009
GJ 649 b,Radial Velocity,2009
GJ 649 b,Radial Velocity,2009
GJ 667 C b,Radial Velocity,2012
GJ 667 C b,Radial Velocity,2012
GJ 667 C b,Radial Velocity,2012
GJ 667 C b,Radial Velocity,2012
GJ 667 C b,Radial Velocity,2012
GJ 667 C c,Radial Velocity,2013
GJ 667 C c,Radial Velocity,2013
GJ 667 C c,Radial Velocity,2013
GJ 667 C c,Radial Velocity,2013
GJ 667 C e,Radial Velocity,2013
GJ 667 C f,Radial Velocity,2013
GJ 667 C g,Radial Velocity,2013
GJ 674 b,Radial Velocity,2007
GJ 676 A b,Radial Velocity,2010
GJ 676 A b,Radial Velocity,2010
GJ 676 A b,Radial Velocity,2010
GJ 676 A b,Radial Velocity,2010
GJ 676 A b,Radial Velocity,2010
GJ 676 A c,Radial Velocity,2016
GJ 676 A c,Radial Velocity,2016
GJ 676 A d,Radial Velocity,2012
GJ 676 A d,Radial Velocity,2012
GJ 676 A d,Radial Velocity,2012
GJ 676 A e,Radial Velocity,2012
GJ 676 A e,Radial Velocity,2012
GJ 676 A e,Radial Velocity,2012
GJ 680 b,Radial Velocity,2022
GJ 682 b,Radial Velocity,2014
GJ 682 c,Radial Velocity,2014
GJ 685 b,Radial Velocity,2019
GJ 687 b,Radial Velocity,2014
GJ 687 b,Radial Velocity,2014
GJ 687 b,Radial Velocity,2014
GJ 687 b,Radial Velocity,2014
GJ 687 c,Radial Velocity,2020
GJ 720 A b,Radial Velocity,2021
GJ 724 b,Radial Velocity,2023
GJ 740 b,Radial Velocity,2021
GJ 806 b,Transit,2023
GJ 806 b,Transit,2023
GJ 806 c,Radial Velocity,2023
GJ 832 b,Radial Velocity,2008
GJ 832 b,Radial Velocity,2008
GJ 832 b,Radial Velocity,2008
GJ 832 b,Radial Velocity,2008
GJ 832 b,Radial Velocity,2008
GJ 832 b,Radial Velocity,2008
GJ 849 b,Radial Velocity,2006
GJ 849 b,Radial Velocity,2006
GJ 849 b,Radial Velocity,2006
GJ 849 b,Radial Velocity,2006
GJ 849 b,Radial Velocity,2006
GJ 849 b,Radial Velocity,2006
GJ 849 b,Radial Velocity,2006
GJ 849 c,Radial Velocity,2014
GJ 849 c,Radial Velocity,2014
GJ 849 c,Radial Velocity,2014
GJ 86 b,Radial Velocity,1999
GJ 86 b,Radial Velocity,1999
GJ 86 b,Radial Velocity,1999
GJ 876 b,Radial Velocity,1998
GJ 876 b,Radial Velocity,1998
GJ 876 b,Radial Velocity,1998
GJ 876 b,Radial Velocity,1998
GJ 876 b,Radial Velocity,1998
GJ 876 b,Radial Velocity,1998
GJ 876 b,Radial Velocity,1998
GJ 876 b,Radial Velocity,1998
GJ 876 b,Radial Velocity,1998
GJ 876 c,Radial Velocity,2000
GJ 876 c,Radial Velocity,2000
GJ 876 c,Radial Velocity,2000
GJ 876 c,Radial Velocity,2000
GJ 876 c,Radial Velocity,2000
GJ 876 c,Radial Velocity,2000
GJ 876 c,Radial Velocity,2000
GJ 876 d,Radial Velocity,2005
GJ 876 d,Radial Velocity,2005
GJ 876 d,Radial Velocity,2005
GJ 876 d,Radial Velocity,2005
GJ 876 d,Radial Velocity,2005
GJ 876 d,Radial Velocity,2005
GJ 876 d,Radial Velocity,2005
GJ 876 e,Radial Velocity,2010
GJ 876 e,Radial Velocity,2010
GJ 876 e,Radial Velocity,2010
GJ 887 b,Radial Velocity,2020
GJ 887 b,Radial Velocity,2020
GJ 887 b,Radial Velocity,2020
GJ 887 c,Radial Velocity,2020
GJ 887 c,Radial Velocity,2020
GJ 887 c,Radial Velocity,2020
GJ 887 d,Radial Velocity,2026
GJ 887 e,Radial Velocity,2026
GJ 896 A b,Astrometry,2022
GJ 900 b,Imaging,2024
GJ 9066 c,Radial Velocity,2020
GJ 9066 c,Radial Velocity,2020
GJ 9404 b,Radial Velocity,2023
GJ 96 b,Radial Velocity,2018
GJ 9689 b,Radial Velocity,2020
GJ 9714 b,Radial Velocity,2022
GJ 9773 b,Radial Velocity,2025
GJ 9827 b,Transit,2017
GJ 9827 b,Transit,2017
GJ 9827 b,Transit,2017
GJ 9827 b,Transit,2017
GJ 9827 b,Transit,2017
GJ 9827 b,Transit,2017
GJ 9827 b,Transit,2017
GJ 9827 b,Transit,2017
GJ 9827 b,Transit,2017
GJ 9827 b,Transit,2017
GJ 9827 c,Transit,2017
GJ 9827 c,Transit,2017
GJ 9827 c,Transit,2017
GJ 9827 c,Transit,2017
GJ 9827 c,Transit,2017
GJ 9827 c,Transit,2017
GJ 9827 c,Transit,2017
GJ 9827 c,Transit,2017
GJ 9827 d,Transit,2017
GJ 9827 d,Transit,2017
GJ 9827 d,Transit,2017
GJ 9827 d,Transit,2017
GJ 9827 d,Transit,2017
GJ 9827 d,Transit,2017
GJ 9827 d,Transit,2017
GJ 9827 d,Transit,2017
GPX-1 b,Transit,2021
GPX-1 b,Transit,2021
GPX-1 b,Transit,2021
GQ Lup b,Imaging,2004
GQ Lup b,Imaging,2004
GSC 06214-00210 b,Imaging,2010
GSC 06214-00210 b,Imaging,2010
GSC 06214-00210 b,Imaging,2010
GSC 06214-00210 b,Imaging,2010
GU Psc b,Imaging,2014
Gaia-1 b,Transit,2022
Gaia-1 b,Transit,2022
Gaia-2 b,Transit,2022
Gaia-2 b,Transit,2022
Gaia-4 b,Astrometry,2025
Gaia-5 b,Astrometry,2025
Gaia22dkvL b,Microlensing,2024
Gaia22dkvL b,Microlensing,2024
Gaia22dkvL b,Microlensing,2024
Gaia22dkvL b,Microlensing,2024
Gaia22dkvL b,Microlensing,2024
Gaia22dkvL b,Microlensing,2024
Gaia22dkvL b,Microlensing,2024
Gl 378 b,Radial Velocity,2019
Gl 410 b,Radial Velocity,2025
Gl 49 b,Radial Velocity,2019
Gl 686 b,Radial Velocity,2018
Gl 686 b,Radial Velocity,2018
Gl 686 b,Radial Velocity,2018
Gl 725 A b,Radial Velocity,2025
Gliese 12 b,Transit,2024
Gliese 12 b,Transit,2024
Gliese 12 b,Transit,2024
Gliese 12 b,Transit,2024
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-1 b,Transit,2006
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 b,Transit,2008
HAT-P-11 c,Radial Velocity,2018
HAT-P-11 c,Radial Velocity,2018
HAT-P-11 c,Radial Velocity,2018
HAT-P-11 c,Radial Velocity,2018
HAT-P-11 c,Radial Velocity,2018
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-12 b,Transit,2009
HAT-P-13 b,Transit,2009
HAT-P-13 b,Transit,2009
HAT-P-13 b,Transit,2009
HAT-P-13 b,Transit,2009
HAT-P-13 b,Transit,2009
HAT-P-13 b,Transit,2009
HAT-P-13 b,Transit,2009
HAT-P-13 b,Transit,2009
HAT-P-13 b,Transit,2009
HAT-P-13 b,Transit,2009
HAT-P-13 b,Transit,2009
HAT-P-13 b,Transit,2009
HAT-P-13 b,Transit,2009
HAT-P-13 c,Radial Velocity,2009
HAT-P-13 c,Radial Velocity,2009
HAT-P-13 c,Radial Velocity,2009
HAT-P-13 c,Radial Velocity,2009
HAT-P-14 b,Transit,2010
HAT-P-14 b,Transit,2010
HAT-P-14 b,Transit,2010
HAT-P-14 b,Transit,2010
HAT-P-14 b,Transit,2010
HAT-P-14 b,Transit,2010
HAT-P-14 b,Transit,2010
HAT-P-14 b,Transit,2010
HAT-P-14 b,Transit,2010
HAT-P-14 b,Transit,2010
HAT-P-14 b,Transit,2010
HAT-P-14 b,Transit,2010
HAT-P-14 b,Transit,2010
HAT-P-15 b,Transit,2010
HAT-P-15 b,Transit,2010
HAT-P-15 b,Transit,2010
HAT-P-15 b,Transit,2010
HAT-P-15 b,Transit,2010
HAT-P-15 b,Transit,2010
HAT-P-15 b,Transit,2010
HAT-P-15 b,Transit,2010
HAT-P-16 b,Transit,2010
HAT-P-16 b,Transit,2010
HAT-P-16 b,Transit,2010
HAT-P-16 b,Transit,2010
HAT-P-16 b,Transit,2010
HAT-P-16 b,Transit,2010
HAT-P-16 b,Transit,2010
HAT-P-16 b,Transit,2010
HAT-P-16 b,Transit,2010
HAT-P-16 b,Transit,2010
HAT-P-16 b,Transit,2010
HAT-P-16 b,Transit,2010
HAT-P-16 b,Transit,2010
HAT-P-17 b,Transit,2010
HAT-P-17 b,Transit,2010
HAT-P-17 b,Transit,2010
HAT-P-17 b,Transit,2010
HAT-P-17 b,Transit,2010
HAT-P-17 b,Transit,2010
HAT-P-17 b,Transit,2010
HAT-P-17 b,Transit,2010
HAT-P-17 b,Transit,2010
HAT-P-17 b,Transit,2010
HAT-P-17 b,Transit,2010
HAT-P-17 c,Radial Velocity,2010
HAT-P-17 c,Radial Velocity,2010
HAT-P-17 c,Radial Velocity,2010
HAT-P-18 b,Transit,2010
HAT-P-18 b,Transit,2010
HAT-P-18 b,Transit,2010
HAT-P-18 b,Transit,2010
HAT-P-18 b,Transit,2010
HAT-P-18 b,Transit,2010
HAT-P-18 b,Transit,2010
HAT-P-18 b,Transit,2010
HAT-P-18 b,Transit,2010
HAT-P-18 b,Transit,2010
HAT-P-18 b,Transit,2010
HAT-P-18 b,Transit,2010
HAT-P-19 b,Transit,2010
HAT-P-19 b,Transit,2010
HAT-P-19 b,Transit,2010
HAT-P-19 b,Transit,2010
HAT-P-19 b,Transit,2010
HAT-P-19 b,Transit,2010
HAT-P-19 b,Transit,2010
HAT-P-19 b,Transit,2010
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 b,Transit,2007
HAT-P-2 c,Radial Velocity,2023
HAT-P-20 b,Transit,2010
HAT-P-20 b,Transit,2010
HAT-P-20 b,Transit,2010
HAT-P-20 b,Transit,2010
HAT-P-20 b,Transit,2010
HAT-P-20 b,Transit,2010
HAT-P-20 b,Transit,2010
HAT-P-20 b,Transit,2010
HAT-P-20 b,Transit,2010
HAT-P-20 b,Transit,2010
HAT-P-21 b,Transit,2010
HAT-P-21 b,Transit,2010
HAT-P-21 b,Transit,2010
HAT-P-21 b,Transit,2010
HAT-P-21 b,Transit,2010
HAT-P-21 b,Transit,2010
HAT-P-21 b,Transit,2010
HAT-P-21 b,Transit,2010
HAT-P-22 b,Transit,2010
HAT-P-22 b,Transit,2010
HAT-P-22 b,Transit,2010
HAT-P-22 b,Transit,2010
HAT-P-22 b,Transit,2010
HAT-P-22 b,Transit,2010
HAT-P-22 b,Transit,2010
HAT-P-22 b,Transit,2010
HAT-P-22 b,Transit,2010
HAT-P-22 b,Transit,2010
HAT-P-22 b,Transit,2010
HAT-P-23 b,Transit,2010
HAT-P-23 b,Transit,2010
HAT-P-23 b,Transit,2010
HAT-P-23 b,Transit,2010
HAT-P-23 b,Transit,2010
HAT-P-23 b,Transit,2010
HAT-P-23 b,Transit,2010
HAT-P-23 b,Transit,2010
HAT-P-23 b,Transit,2010
HAT-P-23 b,Transit,2010
HAT-P-23 b,Transit,2010
HAT-P-24 b,Transit,2010
HAT-P-24 b,Transit,2010
HAT-P-24 b,Transit,2010
HAT-P-24 b,Transit,2010
HAT-P-24 b,Transit,2010
HAT-P-24 b,Transit,2010
HAT-P-24 b,Transit,2010
HAT-P-24 b,Transit,2010
HAT-P-24 b,Transit,2010
HAT-P-24 b,Transit,2010
HAT-P-25 b,Transit,2010
HAT-P-25 b,Transit,2010
HAT-P-25 b,Transit,2010
HAT-P-25 b,Transit,2010
HAT-P-25 b,Transit,2010
HAT-P-25 b,Transit,2010
HAT-P-25 b,Transit,2010
HAT-P-25 b,Transit,2010
HAT-P-26 b,Transit,2010
HAT-P-26 b,Transit,2010
HAT-P-26 b,Transit,2010
HAT-P-26 b,Transit,2010
HAT-P-26 b,Transit,2010
HAT-P-26 b,Transit,2010
HAT-P-26 b,Transit,2010
HAT-P-26 b,Transit,2010
HAT-P-26 b,Transit,2010
HAT-P-26 b,Transit,2010
HAT-P-27 b,Transit,2011
HAT-P-27 b,Transit,2011
HAT-P-27 b,Transit,2011
HAT-P-27 b,Transit,2011
HAT-P-27 b,Transit,2011
HAT-P-27 b,Transit,2011
HAT-P-27 b,Transit,2011
HAT-P-27 b,Transit,2011
HAT-P-28 b,Transit,2011
HAT-P-28 b,Transit,2011
HAT-P-28 b,Transit,2011
HAT-P-28 b,Transit,2011
HAT-P-28 b,Transit,2011
HAT-P-29 b,Transit,2011
HAT-P-29 b,Transit,2011
HAT-P-29 b,Transit,2011
HAT-P-29 b,Transit,2011
HAT-P-29 b,Transit,2011
HAT-P-29 b,Transit,2011
HAT-P-29 b,Transit,2011
HAT-P-29 b,Transit,2011
HAT-P-29 b,Transit,2011
HAT-P-29 b,Transit,2011
HAT-P-29 b,Transit,2011
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-3 b,Transit,2007
HAT-P-30 b,Transit,2011
HAT-P-30 b,Transit,2011
HAT-P-30 b,Transit,2011
HAT-P-30 b,Transit,2011
HAT-P-30 b,Transit,2011
HAT-P-30 b,Transit,2011
HAT-P-30 b,Transit,2011
HAT-P-30 b,Transit,2011
HAT-P-30 b,Transit,2011
HAT-P-30 b,Transit,2011
HAT-P-31 b,Transit,2011
HAT-P-31 b,Transit,2011
HAT-P-31 b,Transit,2011
HAT-P-31 b,Transit,2011
HAT-P-31 b,Transit,2011
HAT-P-31 b,Transit,2011
HAT-P-31 b,Transit,2011
HAT-P-31 b,Transit,2011
HAT-P-31 b,Transit,2011
HAT-P-32 b,Transit,2011
HAT-P-32 b,Transit,2011
HAT-P-32 b,Transit,2011
HAT-P-32 b,Transit,2011
HAT-P-32 b,Transit,2011
HAT-P-32 b,Transit,2011
HAT-P-32 b,Transit,2011
HAT-P-32 b,Transit,2011
HAT-P-32 b,Transit,2011
HAT-P-32 b,Transit,2011
HAT-P-32 b,Transit,2011
HAT-P-32 b,Transit,2011
HAT-P-32 b,Transit,2011
HAT-P-33 b,Transit,2011
HAT-P-33 b,Transit,2011
HAT-P-33 b,Transit,2011
HAT-P-33 b,Transit,2011
HAT-P-33 b,Transit,2011
HAT-P-33 b,Transit,2011
HAT-P-33 b,Transit,2011
HAT-P-33 b,Transit,2011
HAT-P-33 b,Transit,2011
HAT-P-34 b,Transit,2011
HAT-P-34 b,Transit,2011
HAT-P-34 b,Transit,2011
HAT-P-34 b,Transit,2011
HAT-P-34 b,Transit,2011
HAT-P-34 b,Transit,2011
HAT-P-34 b,Transit,2011
HAT-P-34 b,Transit,2011
HAT-P-34 b,Transit,2011
HAT-P-34 b,Transit,2011
HAT-P-34 b,Transit,2011
HAT-P-35 b,Transit,2011
HAT-P-35 b,Transit,2011
HAT-P-35 b,Transit,2011
HAT-P-35 b,Transit,2011
HAT-P-35 b,Transit,2011
HAT-P-35 b,Transit,2011
HAT-P-35 b,Transit,2011
HAT-P-36 b,Transit,2011
HAT-P-36 b,Transit,2011
HAT-P-36 b,Transit,2011
HAT-P-36 b,Transit,2011
HAT-P-36 b,Transit,2011
HAT-P-36 b,Transit,2011
HAT-P-36 b,Transit,2011
HAT-P-36 b,Transit,2011
HAT-P-36 b,Transit,2011
HAT-P-36 b,Transit,2011
HAT-P-36 b,Transit,2011
HAT-P-37 b,Transit,2011
HAT-P-37 b,Transit,2011
HAT-P-37 b,Transit,2011
HAT-P-37 b,Transit,2011
HAT-P-37 b,Transit,2011
HAT-P-37 b,Transit,2011
HAT-P-37 b,Transit,2011
HAT-P-38 b,Transit,2012
HAT-P-38 b,Transit,2012
HAT-P-38 b,Transit,2012
HAT-P-38 b,Transit,2012
HAT-P-38 b,Transit,2012
HAT-P-38 b,Transit,2012
HAT-P-38 b,Transit,2012
HAT-P-39 b,Transit,2012
HAT-P-39 b,Transit,2012
HAT-P-39 b,Transit,2012
HAT-P-39 b,Transit,2012
HAT-P-4 b,Transit,2007
HAT-P-4 b,Transit,2007
HAT-P-4 b,Transit,2007
HAT-P-4 b,Transit,2007
HAT-P-4 b,Transit,2007
HAT-P-4 b,Transit,2007
HAT-P-4 b,Transit,2007
HAT-P-4 b,Transit,2007
HAT-P-4 b,Transit,2007
HAT-P-4 b,Transit,2007
HAT-P-4 b,Transit,2007
HAT-P-4 b,Transit,2007
HAT-P-40 b,Transit,2012
HAT-P-40 b,Transit,2012
HAT-P-40 b,Transit,2012
HAT-P-40 b,Transit,2012
HAT-P-40 b,Transit,2012
HAT-P-40 b,Transit,2012
HAT-P-40 b,Transit,2012
HAT-P-41 b,Transit,2012
HAT-P-41 b,Transit,2012
HAT-P-41 b,Transit,2012
HAT-P-41 b,Transit,2012
HAT-P-41 b,Transit,2012
HAT-P-41 b,Transit,2012
HAT-P-41 b,Transit,2012
HAT-P-41 b,Transit,2012
HAT-P-42 b,Transit,2012
HAT-P-42 b,Transit,2012
HAT-P-42 b,Transit,2012
HAT-P-42 b,Transit,2012
HAT-P-42 b,Transit,2012
HAT-P-42 b,Transit,2012
HAT-P-42 b,Transit,2012
HAT-P-43 b,Transit,2012
HAT-P-43 b,Transit,2012
HAT-P-43 b,Transit,2012
HAT-P-43 b,Transit,2012
HAT-P-43 b,Transit,2012
HAT-P-43 b,Transit,2012
HAT-P-43 b,Transit,2012
HAT-P-43 b,Transit,2012
HAT-P-44 b,Transit,2014
HAT-P-44 b,Transit,2014
HAT-P-44 b,Transit,2014
HAT-P-44 b,Transit,2014
HAT-P-44 b,Transit,2014
HAT-P-44 b,Transit,2014
HAT-P-44 c,Radial Velocity,2014
HAT-P-45 b,Transit,2014
HAT-P-45 b,Transit,2014
HAT-P-45 b,Transit,2014
HAT-P-45 b,Transit,2014
HAT-P-45 b,Transit,2014
HAT-P-45 b,Transit,2014
HAT-P-46 b,Transit,2014
HAT-P-46 b,Transit,2014
HAT-P-46 b,Transit,2014
HAT-P-46 b,Transit,2014
HAT-P-46 b,Transit,2014
HAT-P-49 b,Transit,2014
HAT-P-49 b,Transit,2014
HAT-P-49 b,Transit,2014
HAT-P-49 b,Transit,2014
HAT-P-49 b,Transit,2014
HAT-P-49 b,Transit,2014
HAT-P-49 b,Transit,2014
HAT-P-49 b,Transit,2014
HAT-P-5 b,Transit,2007
HAT-P-5 b,Transit,2007
HAT-P-5 b,Transit,2007
HAT-P-5 b,Transit,2007
HAT-P-5 b,Transit,2007
HAT-P-5 b,Transit,2007
HAT-P-5 b,Transit,2007
HAT-P-5 b,Transit,2007
HAT-P-5 b,Transit,2007
HAT-P-5 b,Transit,2007
HAT-P-5 b,Transit,2007
HAT-P-50 b,Transit,2015
HAT-P-50 b,Transit,2015
HAT-P-50 b,Transit,2015
HAT-P-50 b,Transit,2015
HAT-P-50 b,Transit,2015
HAT-P-50 b,Transit,2015
HAT-P-50 b,Transit,2015
HAT-P-51 b,Transit,2015
HAT-P-51 b,Transit,2015
HAT-P-51 b,Transit,2015
HAT-P-51 b,Transit,2015
HAT-P-51 b,Transit,2015
HAT-P-51 b,Transit,2015
HAT-P-52 b,Transit,2015
HAT-P-52 b,Transit,2015
HAT-P-52 b,Transit,2015
HAT-P-52 b,Transit,2015
HAT-P-52 b,Transit,2015
HAT-P-52 b,Transit,2015
HAT-P-52 b,Transit,2015
HAT-P-53 b,Transit,2015
HAT-P-53 b,Transit,2015
HAT-P-53 b,Transit,2015
HAT-P-53 b,Transit,2015
HAT-P-53 b,Transit,2015
HAT-P-53 b,Transit,2015
HAT-P-54 b,Transit,2015
HAT-P-54 b,Transit,2015
HAT-P-54 b,Transit,2015
HAT-P-54 b,Transit,2015
HAT-P-54 b,Transit,2015
HAT-P-54 b,Transit,2015
HAT-P-54 b,Transit,2015
HAT-P-54 b,Transit,2015
HAT-P-54 b,Transit,2015
HAT-P-54 b,Transit,2015
HAT-P-55 b,Transit,2015
HAT-P-55 b,Transit,2015
HAT-P-55 b,Transit,2015
HAT-P-55 b,Transit,2015
HAT-P-55 b,Transit,2015
HAT-P-55 b,Transit,2015
HAT-P-55 b,Transit,2015
HAT-P-55 b,Transit,2015
HAT-P-56 b,Transit,2015
HAT-P-56 b,Transit,2015
HAT-P-56 b,Transit,2015
HAT-P-56 b,Transit,2015
HAT-P-56 b,Transit,2015
HAT-P-56 b,Transit,2015
HAT-P-56 b,Transit,2015
HAT-P-56 b,Transit,2015
HAT-P-56 b,Transit,2015
HAT-P-56 b,Transit,2015
HAT-P-56 b,Transit,2015
HAT-P-57 b,Transit,2015
HAT-P-57 b,Transit,2015
HAT-P-57 b,Transit,2015
HAT-P-57 b,Transit,2015
HAT-P-57 b,Transit,2015
HAT-P-58 b,Transit,2021
HAT-P-58 b,Transit,2021
HAT-P-58 b,Transit,2021
HAT-P-59 b,Transit,2021
HAT-P-59 b,Transit,2021
HAT-P-59 b,Transit,2021
HAT-P-59 b,Transit,2021
HAT-P-6 b,Transit,2007
HAT-P-6 b,Transit,2007
HAT-P-6 b,Transit,2007
HAT-P-6 b,Transit,2007
HAT-P-6 b,Transit,2007
HAT-P-6 b,Transit,2007
HAT-P-6 b,Transit,2007
HAT-P-6 b,Transit,2007
HAT-P-6 b,Transit,2007
HAT-P-6 b,Transit,2007
HAT-P-6 b,Transit,2007
HAT-P-60 b,Transit,2021
HAT-P-60 b,Transit,2021
HAT-P-60 b,Transit,2021
HAT-P-60 b,Transit,2021
HAT-P-61 b,Transit,2021
HAT-P-61 b,Transit,2021
HAT-P-62 b,Transit,2021
HAT-P-62 b,Transit,2021
HAT-P-62 b,Transit,2021
HAT-P-63 b,Transit,2021
HAT-P-63 b,Transit,2021
HAT-P-64 b,Transit,2021
HAT-P-64 b,Transit,2021
HAT-P-64 b,Transit,2021
HAT-P-65 b,Transit,2016
HAT-P-65 b,Transit,2016
HAT-P-65 b,Transit,2016
HAT-P-65 b,Transit,2016
HAT-P-65 b,Transit,2016
HAT-P-66 b,Transit,2016
HAT-P-66 b,Transit,2016
HAT-P-66 b,Transit,2016
HAT-P-66 b,Transit,2016
HAT-P-66 b,Transit,2016
HAT-P-67 b,Transit,2017
HAT-P-67 b,Transit,2017
HAT-P-67 b,Transit,2017
HAT-P-67 b,Transit,2017
HAT-P-67 b,Transit,2017
HAT-P-68 b,Transit,2020
HAT-P-68 b,Transit,2020
HAT-P-68 b,Transit,2020
HAT-P-69 b,Transit,2019
